16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,รบกวนทุกคนหลังงานจบพรุ่งนี้ รวมตัวกันพื่อประชุมกันสักครู่นะคะ,2023-10-12T21:31:16.706865,1550547a-1036-4cbd-8505-f8563be9c97a
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,ใช้เวลาไม่นานค่ะ,2023-10-12T21:31:23.181962200,1550547a-1036-4cbd-8505-f8563be9c97a
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,kelly,รับทราบค่ะ,2023-10-12T21:32:35.165116700,1550547a-1036-4cbd-8505-f8563be9c97a
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,มีเลี้ยงอาหารหลังงานจบด้วยค่ะ อยากให้มากัน,2023-10-12T21:33:17.461487300,1550547a-1036-4cbd-8505-f8563be9c97a
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,สวัสดีค่ะ รบกวนทุกคนอย่าลืมเข้าประชุมสรุปผลนะคะ,2023-10-12T21:34:32.556891,4da75b83-c47c-411c-a413-387b4fba0b4e
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,ใครได้รับหน้าที่แจกใบประเมินให้กับลูกค้า อย่าลืมนำผลการประเมินมาให้ดูนะคะ,2023-10-12T21:35:09.455541300,4da75b83-c47c-411c-a413-387b4fba0b4e
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,Solomon,ได้ครับ,2023-10-12T21:37:13.002188200,4da75b83-c47c-411c-a413-387b4fba0b4e
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,นัดหมายการประชุมค่ะ ;วันจันทร์ที่ 16 ตุลาคม 2566 ทาง Zoom meeting 10.00 - 12.00,2023-10-12T21:39:06.930122500,9ce08efa-d1d1-43d1-a7e1-50b14499dd5f
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,link สำหรับการเข้าร่วมจะแจ้งให้ทราบอีกครั้งนะคะ ขอบคุณค่ะ,2023-10-12T21:39:53.754508800,9ce08efa-d1d1-43d1-a7e1-50b14499dd5f
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,Alicia,ถ้าไม่สะดวกเข้าร่วมประชุมจะเป็นอะไรไหมคะ ติดธุระด่วนค่ะ,2023-10-12T21:40:49.428798100,1550547a-1036-4cbd-8505-f8563be9c97a
16aa5209-4332-4907-b639-efcec6218f9a,ทีมจัดการบูธ,ice,ไม่เป็นไรค่ะ เดี๋ยวจะมีสรุปให้อ่านกันอีกครั้งค่ะ,2023-10-12T21:41:25.512397,1550547a-1036-4cbd-8505-f8563be9c97a
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,ice,สวัสดีค่ะ ขอนัดหมายการประชุมนะคะ วันจันทร์ ที่ 16 ต.ค. 2566 เวลา 12.00 เป็นการประชุมแบบออนไลน์ค่ะ,2023-10-12T21:43:00.483507100,120be012-1a0f-4f9a-b99f-246e671e77dd
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,ice,เดี๋ยวจะส่ง link ให้อีกทีวันพรุ่งนี้ค่ะ,2023-10-12T21:43:20.652346200,120be012-1a0f-4f9a-b99f-246e671e77dd
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,ice,จะเป็นการประชุมเพื่อแบ่งหน้าที่ แบ่งโซนที่ต้องรับผิดชอบกันค่ะ,2023-10-12T21:45:14.288662100,120be012-1a0f-4f9a-b99f-246e671e77dd
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,shawn,รับทราบครับ,2023-10-12T21:47:22.753271900,120be012-1a0f-4f9a-b99f-246e671e77dd
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,shawn,แจ้งข่าวครับ มีลูกค้าแจ้งว่าโดนล้วงกระเป๋าเงินครับ,2023-10-12T21:51:36.958804,0ecd55da-0421-47c3-a357-d530a7e79600
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,justinb,โซนไหนครับ,2023-10-12T21:52:05.065653100,0ecd55da-0421-47c3-a357-d530a7e79600
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,shawn,โซน B17 ครับ,2023-10-12T21:55:41.987797800,0ecd55da-0421-47c3-a357-d530a7e79600
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,shawn,ตอนนี้ดำเนินการแจ้งศูนย์ประสานงานให้เปิดกล้องวงจรปิดดูแล้วครับ,2023-10-12T21:56:02.078197,0ecd55da-0421-47c3-a357-d530a7e79600
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,ice,พรุ่งนี้นัดเช้านิดนึงนะคะ 7 โมงครึ่งค่ะ หน้าทางเข้างาน,2023-10-12T21:56:39.197913700,3bf75643-9f20-48a3-a34e-43d2bebbe399
16aa5209-4332-4907-b639-efcec6218f9a,ทีมดูแลความปลอดภัย,ice,เดี๋ยวมี meeting กันค่ะ มีอาหารให้ฟรี,2023-10-12T21:57:02.036024700,3bf75643-9f20-48a3-a34e-43d2bebbe399
2255983a-080e-49fb-ae25-8fb5c528615d,สตาฟดูแลผู้เข้าร่วม,ice,สวัสดีค่า สอบถามค่ะ,2023-10-12T21:59:14.498939100,45b5a5d9-63c1-4071-b5ad-8938f0623bd9
2255983a-080e-49fb-ae25-8fb5c528615d,สตาฟดูแลผู้เข้าร่วม,ice,พรุ่งนี้จะเสร็จประมาณกี่โมงคะ,2023-10-12T21:59:46.266022400,45b5a5d9-63c1-4071-b5ad-8938f0623bd9
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,Alicia,สวัสดีค่ะ วันฝึกงานต้องเตรียมอะไรไปบ้างคะ,2023-10-12T22:01:28.077895100,9961ae4c-3d8f-4870-82ab-c466c0a5f91b
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ไม่ต้องเตรียมอะไรมาเลยก็ได้ค่ะ,2023-10-12T22:02:19.156748600,9961ae4c-3d8f-4870-82ab-c466c0a5f91b
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ทางเราเตรียมอุปกรณ์ให้เรียบร้อยแล้ว มีเลี้ยงมื้อกลางวันด้วยนะคะ,2023-10-12T22:02:46.130702700,9961ae4c-3d8f-4870-82ab-c466c0a5f91b
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,paul,การประชุมที่จะถึงนี้ป็นการประชุมแบบออนไลน์หรือว่าให้ไปประชุมที่ร้านครับ,2023-10-12T22:04:12.449752600,f6ab90e4-5695-435c-8248-4105a25f1d4f
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,เป็นการประชุมแบบออนไลน์ค่ะ จะได้ไม่ต้องลำบากเดินทางมากัน,2023-10-12T22:04:52.030671600,f6ab90e4-5695-435c-8248-4105a25f1d4f
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ยังไงเดี๋ยวจะแจ้งรายละเอียดให้ทราบอีกทีนะคะ,2023-10-12T22:05:09.146767300,f6ab90e4-5695-435c-8248-4105a25f1d4f
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ขอตัวแทนมาเอาอุปกรณ์ที่หลังร้านหน่อยค่ะ ขอ 2 คนค่ะ,2023-10-12T22:05:46.772209600,1f458acf-53cf-44a4-b117-2651e48a74ee
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,bruno,ผมครับ กำลังเดินไป,2023-10-12T22:06:45.182652800,1f458acf-53cf-44a4-b117-2651e48a74ee
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,Alicia,เดี๋ยวหนูไปให้ค่ะ,2023-10-12T22:07:40.961115600,1f458acf-53cf-44a4-b117-2651e48a74ee
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ได้คนครบแล้วค่ะ ขอบคุณมากค่ะ,2023-10-12T22:08:05.192290800,1f458acf-53cf-44a4-b117-2651e48a74ee
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,สวัสดีค่ะ พี่อยากได้ตัวแทนแนะนำและบรรยายให้คนที่มาเข้าร่วม 1 คน ค่ะ,2023-10-12T22:09:44.981216100,78120a2c-1cde-4b5d-8377-9af37c4087a6
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ถ้าไม่มีคนเสนอพี่ขอสุ่มนะคะ,2023-10-12T22:10:11.558187100,78120a2c-1cde-4b5d-8377-9af37c4087a6
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,paul,ผมเป็นตัวแทนได้ครับๆ,2023-10-12T22:10:35.595842400,78120a2c-1cde-4b5d-8377-9af37c4087a6
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,โอ้ ขอบคุณมากค่ะ,2023-10-12T22:10:53.596467600,78120a2c-1cde-4b5d-8377-9af37c4087a6
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,รบกวนมาพบพี่ที่หลังร้านหน่อยค่ะ,2023-10-12T22:11:01.947215700,78120a2c-1cde-4b5d-8377-9af37c4087a6
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ทุกคนมารับอุปกรณ์ที่หลังร้านด้วยนะคะ,2023-10-12T22:11:23.652549900,738a4f3c-a6d3-4f10-a3f6-509dea0c9ace
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,จะได้เอาไปเตรียมไว้ก่อน,2023-10-12T22:11:29.321037900,738a4f3c-a6d3-4f10-a3f6-509dea0c9ace
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,paul,ได้ครับ,2023-10-12T22:11:43.280618,738a4f3c-a6d3-4f10-a3f6-509dea0c9ace
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,bruno,รับทราบครับ,2023-10-12T22:12:00.150598200,738a4f3c-a6d3-4f10-a3f6-509dea0c9ace
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,Alicia,โอเคค่ะ,2023-10-12T22:12:24.610096300,738a4f3c-a6d3-4f10-a3f6-509dea0c9ace
2255983a-080e-49fb-ae25-8fb5c528615d,สตาฟดูแลผู้เข้าร่วม,Alicia,แบบประเมินงาน ให้นำไปเสนอวันประชุมเลยไหมคะ,2023-10-12T22:13:25.487912600,e3fb34cb-a4d7-411f-b976-0e0a819b52d5
2255983a-080e-49fb-ae25-8fb5c528615d,สตาฟดูแลผู้เข้าร่วม,Solomon,ใช่ค่ะ ให้นำมาวันประชุมเลยค่ะ,2023-10-12T22:14:12.795560600,e3fb34cb-a4d7-411f-b976-0e0a819b52d5
2255983a-080e-49fb-ae25-8fb5c528615d,สตาฟดูแลผู้เข้าร่วม,Solomon,ขอบคุณมากค่ะ,2023-10-12T22:14:20.445146600,e3fb34cb-a4d7-411f-b976-0e0a819b52d5
a696b071-b826-47d6-bf3f-9b721044f5de,สตาฟสอนผู้เข้าร่วม,ice,ตอนจบอีเวนต์นี้เราจะมีประชุมกันอีกทีนะคะ มาพูดคุยเกี่ยวกับอีเวนต์นี้กัน สนุกๆไม่เครียด เหมือนเพื่อนเราเรื่องให้กันฟังนะคะ,2023-10-12T22:19:42.384712700,f6ab90e4-5695-435c-8248-4105a25f1d4f
80ff809d-2d54-40b9-8afc-63658420f3af,ทีมจัดบูธ,ice,อันนี้เราจะประชุมกันในทุกๆวันหลังจบงานนะคะ ว่ามีปัญหาอะไรไหม ต้องแก้อะไรรึเปล่า จะได้แก้ไขปัญหากันได้ตรงจุดนะคะ,2023-10-12T22:23:46.704666500,3b0bdb59-89b2-4d44-bd87-38a306405971
2255983a-080e-49fb-ae25-8fb5c528615d,สตาฟดูแลผู้เข้าร่วม,Solomon,ไม่เกิน 4 โมงค่ะ,2023-10-12T22:24:06.824888900,45b5a5d9-63c1-4071-b5ad-8938f0623bd9
2255983a-080e-49fb-ae25-8fb5c528615d,สตาฟดูแลผู้เข้าร่วม,Solomon,กิจกรรมนี้ เวลา 10.00-12.00 นะคะ,2023-10-12T22:24:28.657646800,61b7352b-7546-48ef-9bb5-7f7730bb5c3c
